level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960001958,0,no_data,65,Самосвалы CAT 785C,,,Комплект АСУ ГТК TRAX-10 LP,100000048718,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2020-06-23,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002408,0,no_data,65,Самосвалы CAT 785C,"1,0",ДВС,Двигатель внутр.сгорания №8BR02979,100000038407,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,"20000,0"
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Коробка передач,100000038803,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Кузов,100000038998,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой правый,100000039443,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Гидротрансформатор,100000069370,11-RUD-CGTR-SEBT-CC38,Самосвал карьерный №439,11-RUD-CGTR-SEBT-C785,,2012-11-04,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,65,Самосвалы CAT 785C,,,Самосвал карьерный 785C №440,100000062399,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,СИНХ,2013-12-13,2025-07-31,4,head,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой левый,100000039250,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2014-02-28,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой правый,100000039445,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Коробка передач №2BE06122,100000045477,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,"1,0",ДВС,Двигатель внутр.сгорания №ЕЕЕ00274,100000038408,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,"20000,0"
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Дифференциал,100000038609,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2013-12-13,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Гидротрансформатор №5RT03286,100000055978,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2016-08-10,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Кузов,100000038999,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2013-12-13,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960011242,0,no_data,65,Самосвалы CAT 785C,,,Видеорегистратор DR900X-2CH IR Blackvue,100000078169,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2021-05-28,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,,,960001958,0,no_data,65,Самосвалы CAT 785C,,,Комплект АСУ ГТК TRAX-10 LP,100000098665,11-RUD-CGTR-SEBT-CC39,Самосвал карьерный №440,11-RUD-CGTR-SEBT-C785,,2020-10-21,2030-10-19,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,65,Самосвалы CAT 785C,,,Самосвал карьерный 785C №441,100000062386,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,СИНХ,2014-06-19,2025-07-31,4,head,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Дифференциал,100000038657,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2021-09-17,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Коробка передач №2BE06137,100000038852,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2014-03-06,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Гидротрансформатор №5RT03015,100000073227,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2017-04-01,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,"1,0",ДВС,Двигатель внутр.сгорания №8BR03155,100000071877,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,"20000,0"
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Кузов,100000039000,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2014-03-06,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой левый №80000682,100000074082,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2021-04-17,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой правый №80000681,100000074285,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2021-04-20,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960011242,0,no_data,65,Самосвалы CAT 785C,,,Видеорегистратор DR900X-2CH IR Blackvue,100000078104,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2021-05-24,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960001958,0,no_data,65,Самосвалы CAT 785C,,,Комплект системы диспетчеризации АСУ ГТК,100000080065,11-RUD-CGTR-SEBT-CC40,Самосвал карьерный №441,11-RUD-CGTR-SEBT-C785,,2021-08-22,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,65,Самосвалы CAT 785C,,,Самосвал карьерный 785C №442,100000062389,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,СИНХ,2014-06-19,2025-07-31,4,head,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Дифференциал,100000038611,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2014-06-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Гидротрансформатор №5RT01682,100000055920,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2013-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Коробка передач №2BE04772,100000038806,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой левый,100000039252,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой правый,100000039447,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2009-05-06,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002408,0,no_data,65,Самосвалы CAT 785C,"1,0",ДВС,Двигатель внутр.сгорания №785C BR 38-3,100000069363,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2011-03-31,2030-01-01,0,component,"20000,0"
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Кузов,100000039002,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2014-06-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960011242,0,no_data,65,Самосвалы CAT 785C,,,Видеорегистратор DR900X-2CH IR Blackvue,100000075491,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2021-04-30,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960001958,0,no_data,65,Самосвалы CAT 785C,,,Комплект системы диспетчеризации АСУ ГТК,100000082661,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,11-RUD-CGTR-SEBT-C785,,2021-09-06,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,65,Самосвалы CAT 785C,,,Самосвал карьерный 785C №443,100000062388,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,СИНХ,2014-06-19,2025-07-31,4,head,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой левый,100000039492,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2014-03-06,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Коробка передач,100000038827,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2011-05-26,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Редуктор бортовой правый,100000039409,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Дифференциал,100000038612,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2014-06-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Гидротрансформатор №5RT01809,100000055979,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2011-04-30,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002400,0,no_data,65,Самосвалы CAT 785C,,,Кузов,100000039003,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2014-06-19,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960011242,0,no_data,65,Самосвалы CAT 785C,,,Видеорегистратор DR900X-2CH IR Blackvue,100000078109,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2021-05-23,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960001958,0,no_data,65,Самосвалы CAT 785C,,,Комплект системы диспетчеризации АСУ ГТК,100000082660,11-RUD-CGTR-SEBT-CC42,Самосвал карьерный №443,11-RUD-CGTR-SEBT-C785,,2021-09-04,2030-01-01,0,component,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,65,Самосвалы CAT 785C,,,Самосвал карьерный 785C №444,100000062387,11-RUD-CGTR-SEBT-CC43,Самосвал карьерный №444,11-RUD-CGTR-SEBT-C785,СИНХ,2014-06-19,2025-07-31,4,head,
Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S00,Узлы,960002400,0,no_data,65,Самосвалы CAT 785C,,,Дифференциал,100000038613,11-RUD-CGTR-SEBT-CC43,Самосвал карьерный №444,11-RUD-CGTR-SEBT-C785,,2013-07-31,2030-01-01,0,component,
