Документ измерений,Дата,Момент измерений,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
29562251,2022-02-06,19:30:00,"966769,614",км,100000065643
29562229,2022-02-06,19:30:00,"70633,739",МТЧ,100000065643
29562150,2022-02-06,19:30:00,"71673,338",МТЧ,100000065641
29562196,2022-02-06,19:30:00,"967312,728",км,100000065641
29562092,2022-02-06,19:30:00,"795681,875",км,100000065632
29562081,2022-02-06,19:30:00,"58826,340",МТЧ,100000065632
29562067,2022-02-06,19:30:00,"850927,288",км,100000065627
29562049,2022-02-06,19:30:00,"62298,128",МТЧ,100000065627
29562031,2022-02-06,19:30:00,"63714,423",МТЧ,100000065626
29562017,2022-02-06,19:30:00,"883013,997",км,100000065626
29561997,2022-02-06,19:30:00,"828906,602",км,100000065625
29561976,2022-02-06,19:30:00,"61105,956",МТЧ,100000065625
29561961,2022-02-06,19:30:00,"820759,366",км,100000062392
29561953,2022-02-06,19:30:00,"64342,509",МТЧ,100000062392
29561809,2022-02-06,19:30:00,"64451,014",МТЧ,100000062391
29561921,2022-02-06,19:30:00,"816754,401",км,100000062391
29561912,2022-02-06,19:30:00,"865287,379",км,100000062390
29561901,2022-02-06,19:30:00,"66200,489",МТЧ,100000062390
29561340,2022-02-06,19:30:00,"787612,512",км,100000065631
29561407,2022-02-06,19:30:00,"58180,974",МТЧ,100000065631
29561393,2022-02-06,19:30:00,"867938,176",км,100000065624
29561378,2022-02-06,19:30:00,"62882,109",МТЧ,100000065624
29560711,2022-02-06,19:30:00,"71166,847",МТЧ,100000065640
29560696,2022-02-06,19:30:00,"982823,555",км,100000065640
29560578,2022-02-06,19:30:00,"72963,256",МТЧ,100000065639
29560610,2022-02-06,19:30:00,"1015418,250",км,100000065639
29560522,2022-02-06,19:30:00,"793147,754",км,100000062396
29560513,2022-02-06,19:30:00,"62204,257",МТЧ,100000062396
29560485,2022-02-06,19:30:00,"64937,984",МТЧ,100000062394
29560471,2022-02-06,19:30:00,"824051,317",км,100000062394
29560456,2022-02-06,19:30:00,"773479,673",км,100000062393
29560426,2022-02-06,19:30:00,"798665,037",км,100000065636
29560411,2022-02-06,19:30:00,"58904,329",МТЧ,100000065636
29560398,2022-02-06,19:30:00,"813529,208",км,100000065634
29560381,2022-02-06,19:30:00,"60305,984",МТЧ,100000065634
29560364,2022-02-06,19:30:00,"1107376,266",км,100000065617
29560249,2022-02-06,19:30:00,"83531,841",МТЧ,100000065617
29560344,2022-02-06,19:30:00,"1111275,942",км,100000065614
29560329,2022-02-06,19:30:00,"85709,766",МТЧ,100000065614
29560315,2022-02-06,19:30:00,"86611,949",МТЧ,100000065613
29560297,2022-02-06,19:30:00,"1154025,770",км,100000065613
29560282,2022-02-06,19:30:00,"1165280,599",км,100000065612
29560252,2022-02-06,19:30:00,"1111686,322",км,100000065611
29560236,2022-02-06,19:30:00,"85858,736",МТЧ,100000065611
29560224,2022-02-06,19:30:00,"1109465,365",км,100000065607
29560212,2022-02-06,19:30:00,"84475,655",МТЧ,100000065607
29560105,2022-02-06,19:30:00,"737959,336",км,100000062389
29560087,2022-02-06,19:30:00,"55885,930",МТЧ,100000062389
29560068,2022-02-06,19:30:00,"719639,864",км,100000062387
29560031,2022-02-06,19:30:00,"55920,109",МТЧ,100000062387
29559983,2022-02-06,19:30:00,"83031,948",МТЧ,100000065971
29559967,2022-02-06,19:30:00,"1038181,974",км,100000065971
29559952,2022-02-06,19:30:00,"1108198,087",км,100000065970
29559938,2022-02-06,19:30:00,"85171,242",МТЧ,100000065970
29559916,2022-02-06,19:30:00,"1146615,144",км,100000065620
29559860,2022-02-06,19:30:00,"85147,834",МТЧ,100000065620
29559881,2022-02-06,19:30:00,"80607,097",МТЧ,100000065619
29559872,2022-02-06,19:30:00,"1053308,243",км,100000065619
29559771,2022-02-06,19:30:00,"95004,257",МТЧ,100000062376
29559762,2022-02-06,19:30:00,"1203121,691",км,100000062376
29559745,2022-02-06,19:30:00,"1219593,411",км,100000062371
29559570,2022-02-06,19:30:00,"97703,652",МТЧ,100000062371
29559630,2022-02-06,19:30:00,"1208239,451",км,100000028868
29559655,2022-02-06,19:30:00,"96726,549",МТЧ,100000028868
29559448,2022-02-06,7:30:00,"775233,397",км,100000062399
29559428,2022-02-06,7:30:00,"805354,420",км,100000065633
29559412,2022-02-06,7:30:00,"816610,526",км,100000062391
29559401,2022-02-06,7:30:00,"1133581,513",км,100000065618
29559392,2022-02-06,7:30:00,"52185,592",МТЧ,100000062385
29559197,2022-02-06,7:30:00,"798533,071",км,100000065636
29559092,2022-02-06,7:30:00,"820652,791",км,100000062392
29559083,2022-02-06,7:30:00,"85160,812",МТЧ,100000065970
29548572,2022-02-06,7:00:00,"31001,250",МТЧ,100000008674
29548283,2022-02-06,7:00:00,"31695,880",МТЧ,100000008673
29546724,2022-02-06,7:30:00,"95716,422",МТЧ,100000062379
29546677,2022-02-06,7:30:00,"1230350,927",км,100000062379
29546656,2022-02-06,7:30:00,"1221133,048",км,100000062377
29546643,2022-02-06,7:30:00,"96504,208",МТЧ,100000062377
29546568,2022-02-06,7:30:00,"1222971,336",км,100000062373
29546548,2022-02-06,7:30:00,"96859,711",МТЧ,100000062373
29546529,2022-02-06,7:30:00,"1200577,442",км,100000062372
29546603,2022-02-06,7:30:00,"96839,031",МТЧ,100000062372
29546591,2022-02-06,7:30:00,"1228239,309",км,100000062370
29546578,2022-02-06,7:30:00,"101416,934",МТЧ,100000062370
29546551,2022-02-06,7:30:00,"1208101,048",км,100000028868
29546531,2022-02-06,7:30:00,"96715,614",МТЧ,100000028868
29546293,2022-02-06,7:30:00,"58892,789",МТЧ,100000065636
29546262,2022-02-06,7:30:00,"787438,220",км,100000065631
29546179,2022-02-06,7:30:00,"58168,974",МТЧ,100000065631
29546244,2022-02-06,7:30:00,"830008,586",км,100000065630
29546232,2022-02-06,7:30:00,"61591,806",МТЧ,100000065630
29546218,2022-02-06,7:30:00,"62872,829",МТЧ,100000065624
29546198,2022-02-06,7:30:00,"867821,177",км,100000065624
29546110,2022-02-06,7:30:00,"882160,169",км,100000065623
29546163,2022-02-06,7:30:00,"64335,991",МТЧ,100000065623
29546145,2022-02-06,7:30:00,"772572,249",км,100000062398
29546127,2022-02-06,7:30:00,"59824,007",МТЧ,100000062398
29546114,2022-02-06,7:30:00,"62192,707",МТЧ,100000062396
29546096,2022-02-06,7:30:00,"793010,316",км,100000062396
29546081,2022-02-06,7:30:00,"724950,304",км,100000062386
29546050,2022-02-06,7:30:00,"55800,536",МТЧ,100000062386
29546062,2022-02-06,7:30:00,"1029825,456",км,100000062381
29546054,2022-02-06,7:30:00,"81488,782",МТЧ,100000062381
29546039,2022-02-06,7:30:00,"1024390,390",км,100000065974
29546019,2022-02-06,7:30:00,"82575,106",МТЧ,100000065974
29545961,2022-02-06,7:30:00,"1042830,051",км,100000065969
29545945,2022-02-06,7:30:00,"79988,294",МТЧ,100000065969
29545934,2022-02-06,7:30:00,"1146454,210",км,100000065620
29545923,2022-02-06,7:30:00,"85136,504",МТЧ,100000065620
29545913,2022-02-06,7:30:00,"83520,301",МТЧ,100000065617
29545891,2022-02-06,7:30:00,"1107208,734",км,100000065617
29545874,2022-02-06,7:30:00,"1146406,414",км,100000065616
29545857,2022-02-06,7:30:00,"85709,766",МТЧ,100000065614
29545730,2022-02-06,7:30:00,"1111275,942",км,100000065614
29545710,2022-02-06,7:30:00,"1147442,687",км,100000065609
29545698,2022-02-06,7:30:00,"82730,395",МТЧ,100000065609
29545778,2022-02-06,7:30:00,"84463,655",МТЧ,100000065607
29545757,2022-02-06,7:30:00,"1109298,959",км,100000065607
29544754,2022-02-06,7:30:00,"64331,089",МТЧ,100000062392
29544680,2022-02-06,7:30:00,"66188,519",МТЧ,100000062390
29544731,2022-02-06,7:30:00,"865173,438",км,100000062390
29544702,2022-02-06,7:30:00,"719506,772",км,100000062387
29544692,2022-02-06,7:30:00,"55908,149",МТЧ,100000062387
29544665,2022-02-06,7:30:00,"1108078,191",км,100000065970
29544601,2022-02-06,7:30:00,"80595,897",МТЧ,100000065619
29544500,2022-02-06,7:30:00,"1053158,253",км,100000065619
29544578,2022-02-06,7:30:00,"80239,837",МТЧ,100000065967
29544558,2022-02-06,7:30:00,"1035669,442",км,100000065967
29544522,2022-02-06,7:30:00,"1111525,710",км,100000065611
29544505,2022-02-06,7:30:00,"85846,736",МТЧ,100000065611
29544489,2022-02-06,7:30:00,"89759,294",МТЧ,100000065606
29544463,2022-02-06,7:30:00,"1190874,030",км,100000065606
29544235,2022-02-06,7:30:00,"58814,760",МТЧ,100000065632
29544223,2022-02-06,7:30:00,"795510,191",км,100000065632
29544203,2022-02-06,7:30:00,"882874,789",км,100000065626
29544189,2022-02-06,7:30:00,"63703,203",МТЧ,100000065626
29544171,2022-02-06,7:30:00,"828735,529",км,100000065625
29544070,2022-02-06,7:30:00,"61094,466",МТЧ,100000065625
29544134,2022-02-06,7:30:00,"966605,300",км,100000065643
29544117,2022-02-06,7:30:00,"70622,319",МТЧ,100000065643
29544103,2022-02-06,7:30:00,"71661,768",МТЧ,100000065641
29544084,2022-02-06,7:30:00,"967163,381",км,100000065641
29544071,2022-02-06,7:30:00,"71155,357",МТЧ,100000065640
29544054,2022-02-06,7:30:00,"982662,621",км,100000065640
29543969,2022-02-06,7:30:00,"72951,396",МТЧ,100000065639
29544024,2022-02-06,7:30:00,"1015246,372",км,100000065639
29542982,2022-02-06,7:30:00,"526373,105",км,100000065977
29542968,2022-02-06,7:30:00,"41895,658",МТЧ,100000065977
29541589,2022-02-06,7:30:00,"537553,265",км,100000065981
29541569,2022-02-06,7:30:00,"42814,071",МТЧ,100000065981
29541545,2022-02-06,7:30:00,"539277,056",км,100000065980
29541450,2022-02-06,7:30:00,"43259,822",МТЧ,100000065980
29541523,2022-02-06,7:30:00,"532937,221",км,100000065979
29541507,2022-02-06,7:30:00,"42565,348",МТЧ,100000065979
29541494,2022-02-06,7:30:00,"525314,569",км,100000065978
29541430,2022-02-06,7:30:00,"42719,780",МТЧ,100000065978
29541436,2022-02-06,7:30:00,"70941,213",МТЧ,100000065638
29541416,2022-02-06,7:30:00,"975480,608",км,100000065638
29541395,2022-02-06,7:30:00,"73682,808",МТЧ,100000065637
29541378,2022-02-06,7:30:00,"1020088,600",км,100000065637
29541352,2022-02-06,7:30:00,"804058,019",км,100000065635
29541280,2022-02-06,7:30:00,"61589,190",МТЧ,100000065635
29541323,2022-02-06,7:30:00,"58916,791",МТЧ,100000065633
29541285,2022-02-06,7:30:00,"845693,466",км,100000065629
29541267,2022-02-06,7:30:00,"61786,700",МТЧ,100000065629
29541248,2022-02-06,7:30:00,"850745,754",км,100000065627
29541234,2022-02-06,7:30:00,"62286,508",МТЧ,100000065627
29541199,2022-02-06,7:30:00,"61647,949",МТЧ,100000062399
29541181,2022-02-06,7:30:00,"817729,384",км,100000062395
29541173,2022-02-06,7:30:00,"62530,415",МТЧ,100000062395
29541162,2022-02-06,7:30:00,"64440,194",МТЧ,100000062391
29541104,2022-02-06,7:30:00,"58796,249",МТЧ,100000062388
29541085,2022-02-06,7:30:00,"762234,788",км,100000062388
29541043,2022-02-06,7:30:00,"82974,986",МТЧ,100000065622
29540970,2022-02-06,7:30:00,"1099976,500",км,100000065622
29540960,2022-02-06,7:30:00,"1072034,066",км,100000065972
29541009,2022-02-06,7:30:00,"83160,080",МТЧ,100000065972
29540971,2022-02-06,7:30:00,"85030,322",МТЧ,100000065618
29540868,2022-02-06,7:30:00,"79667,765",МТЧ,100000062384
29540854,2022-02-06,7:30:00,"982205,128",км,100000062384
29540842,2022-02-06,7:30:00,"1041563,908",км,100000062383
29540833,2022-02-06,7:30:00,"81485,010",МТЧ,100000062383
29540710,2022-02-06,7:30:00,"813529,208",км,100000065634
29540810,2022-02-06,7:30:00,"60305,984",МТЧ,100000065634
29540779,2022-02-06,7:30:00,"750064,126",км,100000065628
29540759,2022-02-06,7:30:00,"54439,344",МТЧ,100000065628
29540737,2022-02-06,7:30:00,"818868,466",км,100000062397
29540719,2022-02-06,7:30:00,"62815,072",МТЧ,100000062397
29540674,2022-02-06,7:30:00,"823911,787",км,100000062394
29540609,2022-02-06,7:30:00,"64927,330",МТЧ,100000062394
29540654,2022-02-06,7:30:00,"59629,273",МТЧ,100000062393
29540642,2022-02-06,7:30:00,"773338,854",км,100000062393
29540633,2022-02-06,7:30:00,"55874,050",МТЧ,100000062389
29540570,2022-02-06,7:30:00,"737843,492",км,100000062389
29540596,2022-02-06,7:30:00,"713990,911",км,100000062385
29540379,2022-02-06,7:30:00,"1060314,879",км,100000062382
29540350,2022-02-06,7:30:00,"80345,792",МТЧ,100000062382
29540465,2022-02-06,7:30:00,"1084836,589",км,100000065976
29540418,2022-02-06,7:30:00,"83574,585",МТЧ,100000065976
29540402,2022-02-06,7:30:00,"1010876,120",км,100000065975
29540388,2022-02-06,7:30:00,"79512,142",МТЧ,100000065975
29540366,2022-02-06,7:30:00,"1038048,399",км,100000065971
29540354,2022-02-06,7:30:00,"83020,538",МТЧ,100000065971
29540337,2022-02-06,7:30:00,"82945,588",МТЧ,100000065968
29540278,2022-02-06,7:30:00,"1082880,131",км,100000065968
29540314,2022-02-06,7:30:00,"1095469,876",км,100000065615
29540301,2022-02-06,7:30:00,"85027,726",МТЧ,100000065615
29540210,2022-02-06,7:30:00,"86600,009",МТЧ,100000065613
29540284,2022-02-06,7:30:00,"1153860,813",км,100000065613
29540265,2022-02-06,7:30:00,"1165247,929",км,100000065612
29540245,2022-02-06,7:30:00,"87577,680",МТЧ,100000065612
29540216,2022-02-06,7:30:00,"1096593,726",км,100000065608
29540195,2022-02-06,7:30:00,"84898,195",МТЧ,100000065608
29540030,2022-02-06,7:30:00,"1021987,072",км,100000062380
29540125,2022-02-06,7:30:00,"80319,381",МТЧ,100000062380
29539965,2022-02-06,7:30:00,"1202993,266",км,100000062376
29539870,2022-02-06,7:30:00,"94992,267",МТЧ,100000062376
29539930,2022-02-06,7:30:00,"1219460,166",км,100000062371
29539899,2022-02-06,7:30:00,"97691,782",МТЧ,100000062371
29539918,2022-02-06,7:30:00,"97862,928",МТЧ,100000062369
29539903,2022-02-06,7:30:00,"1230709,080",км,100000062369
29538874,2022-02-05,19:30:00,"42553,488",МТЧ,100000065979
29538799,2022-02-05,19:30:00,"62804,320",МТЧ,100000062397
29538689,2022-02-05,19:00:00,"368698,000",км,100000008673
29538645,2022-02-05,19:30:00,"80339,672",МТЧ,100000062382
29538632,2022-02-05,19:30:00,"96827,311",МТЧ,100000062372
29538543,2022-02-05,19:00:00,"382196,000",км,100000008674
29529012,2022-02-05,19:00:00,"30989,250",МТЧ,100000008674
29528797,2022-02-05,19:00:00,"31683,940",МТЧ,100000008673
29526261,2022-02-05,19:30:00,"966436,963",км,100000065643
29526253,2022-02-05,19:30:00,"70610,319",МТЧ,100000065643
29526140,2022-02-05,19:30:00,"966994,400",км,100000065641
29526227,2022-02-05,19:30:00,"71649,768",МТЧ,100000065641
29526193,2022-02-05,19:30:00,"982498,146",км,100000065640
29526175,2022-02-05,19:30:00,"71143,757",МТЧ,100000065640
29526156,2022-02-05,19:30:00,"1015101,049",км,100000065639
29526144,2022-02-05,19:30:00,"72940,306",МТЧ,100000065639
29526126,2022-02-05,19:30:00,"975331,422",км,100000065638
29526113,2022-02-05,19:30:00,"70929,213",МТЧ,100000065638
29526099,2022-02-05,19:30:00,"1019916,883",км,100000065637
29526082,2022-02-05,19:30:00,"73671,408",МТЧ,100000065637
29526073,2022-02-05,19:30:00,"798444,235",км,100000065636
29525978,2022-02-05,19:30:00,"58885,859",МТЧ,100000065636
29526024,2022-02-05,19:30:00,"803899,669",км,100000065635
29526011,2022-02-05,19:30:00,"61578,464",МТЧ,100000065635
29526002,2022-02-05,19:30:00,"813529,208",км,100000065634
29525899,2022-02-05,19:30:00,"60303,994",МТЧ,100000065634
29525981,2022-02-05,19:30:00,"805192,681",км,100000065633
29525966,2022-02-05,19:30:00,"58904,791",МТЧ,100000065633
29525951,2022-02-05,19:30:00,"795356,016",км,100000065632
29525938,2022-02-05,19:30:00,"58802,760",МТЧ,100000065632
29525918,2022-02-05,19:30:00,"787275,838",км,100000065631
29525901,2022-02-05,19:30:00,"58157,414",МТЧ,100000065631
29525885,2022-02-05,19:30:00,"830008,586",км,100000065630
29525867,2022-02-05,19:30:00,"61591,806",МТЧ,100000065630
29525846,2022-02-05,19:30:00,"845525,129",км,100000065629
29525833,2022-02-05,19:30:00,"61774,700",МТЧ,100000065629
29525824,2022-02-05,19:30:00,"749903,997",км,100000065628
29525807,2022-02-05,19:30:00,"54427,724",МТЧ,100000065628
29525789,2022-02-05,19:30:00,"850572,428",км,100000065627
29525772,2022-02-05,19:30:00,"62274,848",МТЧ,100000065627
29525761,2022-02-05,19:30:00,"882719,946",км,100000065626
29525753,2022-02-05,19:30:00,"63692,323",МТЧ,100000065626
29525742,2022-02-05,19:30:00,"828571,376",км,100000065625
29525729,2022-02-05,19:30:00,"61082,466",МТЧ,100000065625
29525693,2022-02-05,19:30:00,"867635,620",км,100000065624
29525599,2022-02-05,19:30:00,"62861,829",МТЧ,100000065624
29525667,2022-02-05,19:30:00,"882004,868",км,100000065623
29525647,2022-02-05,19:30:00,"64325,452",МТЧ,100000065623
29525634,2022-02-05,19:30:00,"1099815,646",км,100000065622
29525618,2022-02-05,19:30:00,"82962,986",МТЧ,100000065622
29525604,2022-02-05,19:30:00,"1146323,693",км,100000065620
29525584,2022-02-05,19:30:00,"85124,504",МТЧ,100000065620
29525572,2022-02-05,19:30:00,"1053010,033",км,100000065619
29525562,2022-02-05,19:30:00,"80583,897",МТЧ,100000065619
29525549,2022-02-05,19:30:00,"1133432,089",км,100000065618
29525533,2022-02-05,19:30:00,"85019,475",МТЧ,100000065618
29525420,2022-02-05,19:30:00,"1107066,790",км,100000065617
29525513,2022-02-05,19:30:00,"83508,591",МТЧ,100000065617
29525448,2022-02-05,19:30:00,"1146245,963",км,100000065616
29525478,2022-02-05,19:30:00,"1095308,620",км,100000065615
29525458,2022-02-05,19:30:00,"85015,866",МТЧ,100000065615
29525435,2022-02-05,19:30:00,"1111275,942",км,100000065614
29525360,2022-02-05,19:30:00,"85709,766",МТЧ,100000065614
29525407,2022-02-05,19:30:00,"1153706,638",км,100000065613
29525392,2022-02-05,19:30:00,"86588,019",МТЧ,100000065613
29525383,2022-02-05,19:30:00,"1165084,742",км,100000065612
29525373,2022-02-05,19:30:00,"87565,680",МТЧ,100000065612
29525362,2022-02-05,19:30:00,"1111381,835",км,100000065611
29525345,2022-02-05,19:30:00,"85834,736",МТЧ,100000065611
29525332,2022-02-05,19:30:00,"1147288,190",км,100000065609
29525317,2022-02-05,19:30:00,"82718,395",МТЧ,100000065609
29525298,2022-02-05,19:30:00,"1096428,930",км,100000065608
29525278,2022-02-05,19:30:00,"84886,195",МТЧ,100000065608
29525199,2022-02-05,19:30:00,"1109143,175",км,100000065607
29525254,2022-02-05,19:30:00,"84452,755",МТЧ,100000065607
29525237,2022-02-05,19:30:00,"1190736,110",км,100000065606
29525226,2022-02-05,19:30:00,"89748,594",МТЧ,100000065606
29523305,2022-02-05,19:30:00,"537402,309",км,100000065981
29523285,2022-02-05,19:30:00,"42803,319",МТЧ,100000065981
29523254,2022-02-05,19:30:00,"539170,357",км,100000065980
29523238,2022-02-05,19:30:00,"43247,842",МТЧ,100000065980
29523219,2022-02-05,19:30:00,"532794,633",км,100000065979
